"CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited","has4Prod","has3Prod","hasManyProd","ageAtStartOfTenure","depositRate","savingsToSalaryRatio","salaryToAgeSq","ageGroup","salaryQuartile"
850,"Germany","Male",55,0,98710.89,"1","1","1",83617.17,"1",FALSE,FALSE,FALSE,55,98710.89,1.18050981634514,27.6420396694215,"51-55","2Q"
649,"Spain","Female",49,2,0,"1","1","0",84863.85,"1",FALSE,FALSE,FALSE,47,0,0,35.3452103290296,"46-50","2Q"
509,"Spain","Male",41,7,126683.8,"1","0","1",114775.53,"0",FALSE,FALSE,FALSE,34,15835.475,0.137969086267779,68.2781261154075,"41-45","3Q"
684,"France","Male",33,4,140700.61,"1","1","0",103557.93,"0",FALSE,FALSE,FALSE,29,28140.122,0.271733144917053,95.0945179063361,"31-35","3Q"
806,"Germany","Male",30,8,168078.83,"1","1","0",85028.36,"1",FALSE,FALSE,FALSE,22,18675.4255555556,0.219637607447157,94.4759555555556,"26-30","2Q"
729,"Spain","Male",44,4,107726.93,"2","1","0",153064.87,"0",FALSE,FALSE,FALSE,40,21545.386,0.140759836009399,79.0624328512397,"41-45","4Q"
683,"France","Female",33,9,0,"2","1","1",38784.42,"0",FALSE,FALSE,FALSE,24,0,0,35.6147107438017,"31-35","1Q"
689,"Spain","Female",63,1,0,"2","1","1",186526.12,"0",FALSE,FALSE,FALSE,62,0,0,46.9957470395566,"61-65","4Q"
672,"Germany","Female",21,1,35741.69,"1","1","0",28789.94,"0",FALSE,FALSE,FALSE,20,17870.845,0.620732276621626,65.2833106575964,"<25","1Q"
602,"Germany","Female",53,5,98268.84,"1","0","1",45038.29,"1",FALSE,FALSE,FALSE,48,16378.14,0.363649241567564,16.0335671057316,"51-55","1Q"
739,"France","Female",20,4,133800.98,"1","0","1",150245.81,"0",FALSE,FALSE,FALSE,16,26760.196,0.178109432802153,375.614525,"<25","4Q"
618,"France","Female",21,2,125682.79,"1","0","0",57762,"0",FALSE,FALSE,FALSE,19,41894.2633333333,0.725291079487091,130.979591836735,"<25","2Q"
674,"France","Female",42,9,0,"2","1","0",4292.72,"0",FALSE,FALSE,FALSE,33,0,0,2.43351473922903,"41-45","1Q"
762,"France","Male",26,6,130428.78,"1","1","0",173365.89,"0",FALSE,FALSE,FALSE,20,18632.6828571429,0.107476060355026,256.458417159763,"26-30","4Q"
790,"Spain","Male",37,6,0,"2","1","1",119484.01,"0",FALSE,FALSE,FALSE,31,0,0,87.2783126369613,"36-40","3Q"
754,"Spain","Female",27,8,0,"2","0","0",121821.16,"0",FALSE,FALSE,FALSE,19,0,0,167.107215363512,"26-30","3Q"
729,"France","Male",44,6,0,"2","1","0",151733.43,"0",FALSE,FALSE,FALSE,38,0,0,78.3747055785124,"41-45","4Q"
606,"Germany","Female",47,0,137138.2,"2","0","1",53784.22,"0",FALSE,FALSE,FALSE,47,137138.2,2.54978504847704,24.3477682209144,"46-50","2Q"
616,"France","Male",23,8,73112.95,"1","1","1",62733.05,"0",FALSE,FALSE,FALSE,15,8123.66111111111,0.129495714158822,118.587996219282,"<25","2Q"
772,"France","Male",47,9,152347.01,"1","0","1",17671.78,"0",FALSE,FALSE,FALSE,38,15234.701,0.862092047320643,7.99990040742417,"46-50","1Q"
652,"Spain","Male",41,8,115144.68,"1","1","0",188905.43,"0",FALSE,FALSE,FALSE,33,12793.8533333333,0.0677262338797425,112.376817370613,"41-45","4Q"
743,"France","Male",43,5,0,"2","0","0",113079.19,"1",FALSE,FALSE,FALSE,38,0,0,61.1569442942131,"41-45","3Q"
793,"France","Male",39,3,137817.52,"1","0","0",83997.79,"0",FALSE,FALSE,FALSE,36,34454.38,0.410181982168817,55.2253714661407,"36-40","2Q"
743,"Spain","Male",45,7,157332.26,"1","1","0",125424.42,"0",FALSE,FALSE,FALSE,38,19666.5325,0.156799868000187,61.9379851851852,"41-45","3Q"
746,"France","Male",37,2,0,"2","1","0",143194.05,"0",FALSE,FALSE,FALSE,35,0,0,104.597552958364,"36-40","3Q"
627,"Germany","Female",39,5,124586.93,"1","1","0",93132.61,"1",FALSE,FALSE,FALSE,34,20764.4883333333,0.222956151806906,61.2311702827087,"36-40","2Q"
713,"Spain","Male",38,6,116980.78,"2","0","1",76038.38,"0",FALSE,FALSE,FALSE,32,16711.54,0.219777696473807,52.6581578947368,"36-40","2Q"
678,"Spain","Female",40,3,128398.38,"1","1","0",168658.3,"0",FALSE,FALSE,FALSE,37,32099.595,0.190323245283511,105.4114375,"36-40","4Q"
540,"Spain","Male",39,1,0,"1","0","1",108419.41,"0",FALSE,FALSE,FALSE,38,0,0,71.2816633793557,"36-40","3Q"
615,"Germany","Female",33,3,137657.25,"2","1","1",171657.57,"0",FALSE,FALSE,FALSE,30,34414.3125,0.200482346918927,157.628622589532,"31-35","4Q"
415,"Spain","Male",53,5,167259.44,"1","1","1",22357.25,"0",FALSE,FALSE,FALSE,48,27876.5733333333,1.24686950914506,7.95914916340335,"51-55","1Q"
628,"France","Female",45,8,0,"2","1","0",193903.06,"0",FALSE,FALSE,FALSE,37,0,0,95.7545975308642,"41-45","4Q"
700,"France","Male",26,4,119009.57,"1","1","0",141926.43,"0",FALSE,FALSE,FALSE,22,23801.914,0.167706000918927,209.950340236686,"26-30","3Q"
623,"Germany","Male",33,2,80002.33,"1","1","1",104079.62,"0",FALSE,FALSE,FALSE,31,26667.4433333333,0.256221567040054,95.5735720844812,"31-35","3Q"
623,"France","Female",37,4,140211.88,"1","1","1",93832.33,"0",FALSE,FALSE,FALSE,33,28042.376,0.298856225780603,68.5407815924032,"36-40","2Q"
679,"France","Female",44,3,118742.74,"2","1","0",1568.91,"0",FALSE,FALSE,FALSE,41,29685.685,18.9212160034674,0.810387396694215,"41-45","1Q"
632,"Spain","Male",37,1,138207.08,"1","1","0",60778.11,"1",FALSE,FALSE,FALSE,36,69103.54,1.13698073204316,44.3959897735573,"36-40","2Q"
790,"France","Female",47,10,148636.21,"1","0","1",16119.96,"1",FALSE,FALSE,FALSE,37,13512.3827272727,0.838239221888437,7.29740153915799,"46-50","1Q"
514,"France","Male",45,1,178827.79,"1","1","0",60375.18,"0",FALSE,FALSE,FALSE,44,89413.895,1.48097107122496,29.8149037037037,"41-45","2Q"
491,"France","Male",33,5,83134.3,"1","1","0",187946.55,"0",FALSE,FALSE,FALSE,28,13855.7166666667,0.0737215802400558,172.586363636364,"31-35","4Q"
753,"France","Male",92,3,121513.31,"1","0","1",195563.99,"0",FALSE,FALSE,FALSE,89,30378.3275,0.155337020378854,23.105386342155,">80","4Q"
693,"Germany","Female",37,6,95900.04,"1","1","1",38196.24,"0",FALSE,FALSE,FALSE,31,13700.0057142857,0.358674197101226,27.9008327246165,"36-40","1Q"
679,"France","Female",30,1,112543.42,"1","1","1",179435.21,"0",FALSE,FALSE,FALSE,29,56271.71,0.313604615281471,199.372455555556,"26-30","4Q"
529,"Spain","Male",34,9,0,"1","1","1",93208.22,"0",FALSE,FALSE,FALSE,25,0,0,80.6299480968858,"31-35","2Q"
619,"Spain","Female",31,3,141751.82,"1","0","1",61531.86,"0",FALSE,FALSE,FALSE,28,35437.955,0.575928551485361,64.0289906347555,"31-35","2Q"
680,"Spain","Female",37,6,124140.57,"2","1","0",92826.35,"0",FALSE,FALSE,FALSE,31,17734.3671428571,0.191048847044585,67.8059532505478,"36-40","2Q"
693,"Germany","Male",45,2,116546.59,"2","0","0",23140.28,"1",FALSE,FALSE,FALSE,43,38848.8633333333,1.67884154095514,11.4272987654321,"41-45","1Q"
834,"France","Female",28,6,0,"1","1","0",74287.53,"0",FALSE,FALSE,FALSE,22,0,0,94.7545025510204,"26-30","2Q"
636,"Spain","Female",29,6,157576.47,"2","1","1",101102.39,"0",FALSE,FALSE,FALSE,23,22510.9242857143,0.222654719494903,120.216872770511,"26-30","3Q"
538,"Spain","Male",43,5,0,"2","1","0",126933.73,"0",FALSE,FALSE,FALSE,38,0,0,68.6499351000541,"41-45","3Q"
566,"Germany","Female",44,5,141428.99,"2","0","0",68408.74,"0",FALSE,FALSE,FALSE,39,23571.4983333333,0.344568520533098,35.3350929752066,"41-45","2Q"
597,"Spain","Male",35,0,127510.99,"1","1","1",155356.34,"0",FALSE,FALSE,FALSE,35,127510.99,0.820764636962998,126.821502040816,"31-35","4Q"
711,"France","Female",29,9,0,"2","0","1",3234.8,"0",FALSE,FALSE,FALSE,20,0,0,3.84637336504162,"26-30","1Q"
606,"France","Male",31,10,0,"2","1","0",195209.4,"0",FALSE,FALSE,FALSE,21,0,0,203.131529656608,"31-35","4Q"
615,"Spain","Male",51,6,81818.49,"1","1","1",169149.38,"0",FALSE,FALSE,FALSE,45,11688.3557142857,0.0691007895759696,65.0324413687043,"51-55","4Q"
589,"France","Male",36,1,100895.54,"1","1","1",68075.14,"0",FALSE,FALSE,FALSE,35,50447.77,0.741060099178643,52.5271141975309,"36-40","2Q"
606,"Germany","Male",45,5,63832.43,"1","1","1",93707.8,"0",FALSE,FALSE,FALSE,40,10638.7383333333,0.113530979633855,46.2754567901235,"41-45","2Q"
582,"France","Male",29,4,0,"2","0","0",156153.27,"0",FALSE,FALSE,FALSE,25,0,0,185.675707491082,"26-30","4Q"
710,"France","Female",36,4,116085.06,"1","1","0",58601.61,"0",FALSE,FALSE,FALSE,32,23217.012,0.396183859112403,45.2172916666667,"36-40","2Q"
467,"France","Male",57,1,0,"2","1","1",114448.77,"0",FALSE,FALSE,FALSE,56,0,0,35.2258448753463,"56-60","3Q"
749,"France","Male",30,1,0,"2","0","1",126551.65,"0",FALSE,FALSE,FALSE,29,0,0,140.612944444444,"26-30","3Q"
564,"Germany","Female",33,2,115761.51,"1","0","1",112350.21,"1",FALSE,FALSE,FALSE,31,38587.17,0.343454364704792,103.168236914601,"31-35","3Q"
730,"Spain","Male",26,6,0,"2","1","1",185808.7,"0",FALSE,FALSE,FALSE,20,0,0,274.864940828402,"26-30","4Q"
678,"Germany","Male",32,4,139626.01,"1","1","1",118235.52,"1",FALSE,FALSE,FALSE,28,27925.202,0.236182849282517,115.464375,"31-35","3Q"
540,"France","Female",31,7,0,"1","0","1",183051.6,"1",FALSE,FALSE,FALSE,24,0,0,190.480332986472,"31-35","4Q"
767,"France","Female",35,6,115576.44,"1","0","1",27922.45,"0",FALSE,FALSE,FALSE,29,16510.92,0.59131344133484,22.7938367346939,"31-35","1Q"
615,"France","Female",23,4,0,"2","1","0",196476.19,"0",FALSE,FALSE,FALSE,19,0,0,371.41056710775,"<25","4Q"
583,"Germany","Female",41,5,77647.6,"1","1","0",190429.52,"0",FALSE,FALSE,FALSE,36,12941.2666666667,0.0679583011429461,113.283474122546,"41-45","4Q"
850,"France","Female",40,5,0,"2","1","0",35034.15,"0",FALSE,FALSE,FALSE,35,0,0,21.89634375,"36-40","1Q"
651,"Germany","Female",34,10,148962.46,"1","1","0",66389.43,"1",FALSE,FALSE,FALSE,24,13542.0418181818,0.203978883659369,57.4303027681661,"31-35","2Q"
798,"France","Male",22,8,0,"2","1","0",107615.43,"0",FALSE,FALSE,FALSE,14,0,0,222.345929752066,"<25","3Q"
695,"France","Male",37,2,0,"2","1","1",99692.65,"0",FALSE,FALSE,FALSE,35,0,0,72.8215120525931,"36-40","2Q"
497,"Germany","Male",41,5,80542.81,"1","0","0",88729.22,"1",FALSE,FALSE,FALSE,36,13423.8016666667,0.151289526343933,52.7835930993456,"41-45","2Q"
739,"France","Male",40,4,0,"2","0","0",173321.65,"0",FALSE,FALSE,FALSE,36,0,0,108.32603125,"36-40","4Q"
549,"France","Female",34,4,0,"2","0","0",139463.57,"0",FALSE,FALSE,FALSE,30,0,0,120.643226643599,"31-35","3Q"
850,"France","Male",35,9,102050.47,"1","1","1",3769.71,"0",FALSE,FALSE,FALSE,26,10205.047,2.70711725835674,3.07731428571429,"31-35","1Q"
648,"Spain","Male",49,5,0,"1","1","0",149946.43,"1",FALSE,FALSE,FALSE,44,0,0,62.4516576426489,"46-50","4Q"
679,"France","Female",24,6,114948.76,"2","0","1",135768.25,"0",FALSE,FALSE,FALSE,18,16421.2514285714,0.120950600958408,235.708767361111,"<25","3Q"
606,"Germany","Male",39,8,136000.45,"2","1","0",31708.53,"0",FALSE,FALSE,FALSE,31,15111.1611111111,0.47656454307756,20.8471597633136,"36-40","1Q"
850,"France","Male",32,4,156001.68,"2","1","1",151677.31,"0",FALSE,FALSE,FALSE,28,31200.336,0.2057020657869,148.122373046875,"31-35","4Q"
619,"Germany","Male",41,3,147974.16,"2","1","0",170518.83,"0",FALSE,FALSE,FALSE,38,36993.54,0.216946949495255,101.438923259964,"41-45","4Q"
719,"Spain","Male",44,2,0,"2","1","0",196582.19,"0",FALSE,FALSE,FALSE,42,0,0,101.540387396694,"41-45","4Q"
640,"Germany","Male",26,5,90402.77,"1","1","1",3298.65,"0",FALSE,FALSE,FALSE,21,15067.1283333333,4.5676650548962,4.87965976331361,"26-30","1Q"
710,"France","Male",40,5,0,"2","0","0",162878.96,"0",FALSE,FALSE,FALSE,35,0,0,101.79935,"36-40","4Q"
580,"France","Male",31,2,0,"2","0","1",64014.24,"0",FALSE,FALSE,FALSE,29,0,0,66.6121123829344,"31-35","2Q"
550,"France","Male",44,9,0,"2","1","0",26257.01,"0",FALSE,FALSE,FALSE,35,0,0,13.5625051652893,"41-45","1Q"
841,"France","Female",31,3,162701.65,"2","1","1",126794.56,"0",FALSE,FALSE,FALSE,28,40675.4125,0.320797773185222,131.9402289282,"31-35","3Q"
760,"France","Male",34,2,0,"2","1","0",164162.44,"0",FALSE,FALSE,FALSE,32,0,0,142.009031141869,"31-35","4Q"
687,"France","Female",30,6,0,"2","0","0",179206.92,"0",FALSE,FALSE,FALSE,24,0,0,199.1188,"26-30","4Q"
753,"Germany","Female",35,5,82453.96,"2","0","0",18254.75,"0",FALSE,FALSE,FALSE,30,13742.3266666667,0.752808264515628,14.9018367346939,"31-35","1Q"
661,"France","Male",35,9,100107.99,"1","1","0",83949.68,"0",FALSE,FALSE,FALSE,26,10010.799,0.119247613570415,68.5303510204082,"31-35","2Q"
699,"France","Male",28,7,0,"2","1","1",22684.78,"0",FALSE,FALSE,FALSE,21,0,0,28.9346683673469,"26-30","1Q"
617,"Germany","Female",39,5,83348.89,"3","1","0",7953.62,"1",FALSE,TRUE,TRUE,34,13891.4816666667,1.74656089512281,5.22920447074293,"36-40","1Q"
595,"Germany","Female",44,4,96553.52,"2","1","0",143952.24,"1",FALSE,FALSE,FALSE,40,19310.704,0.134146603067795,74.3554958677686,"41-45","3Q"
669,"France","Male",50,9,201009.64,"1","1","0",158032.5,"1",FALSE,FALSE,FALSE,41,20100.964,0.127195127584516,63.213,"46-50","4Q"
613,"France","Female",27,5,125167.74,"1","1","0",199104.52,"0",FALSE,FALSE,FALSE,22,20861.29,0.10477557214673,273.120054869685,"26-30","4Q"
782,"France","Male",32,9,0,"1","1","1",87566.97,"0",FALSE,FALSE,FALSE,23,0,0,85.514619140625,"31-35","2Q"
582,"France","Female",43,5,153313.67,"1","0","0",170563.73,"0",FALSE,FALSE,FALSE,38,25552.2783333333,0.149810738386956,92.2464737696052,"41-45","4Q"
679,"France","Male",30,9,0,"2","1","0",157871.55,"0",FALSE,FALSE,FALSE,21,0,0,175.412833333333,"26-30","4Q"
611,"France","Female",40,2,125879.29,"1","1","0",93203.43,"0",FALSE,FALSE,FALSE,38,41959.7633333333,0.450195484579627,58.25214375,"36-40","2Q"
455,"Germany","Female",37,6,170057.62,"1","0","1",54398.56,"0",FALSE,FALSE,FALSE,31,24293.9457142857,0.44659170599894,39.7359824689554,"36-40","2Q"
621,"France","Male",32,1,0,"2","1","1",168779.47,"0",FALSE,FALSE,FALSE,31,0,0,164.823701171875,"31-35","4Q"
596,"Germany","Male",48,2,131326.47,"1","0","0",1140.02,"1",FALSE,FALSE,FALSE,46,43775.49,38.3988789670357,0.494800347222222,"46-50","1Q"
585,"Spain","Female",56,1,128472.8,"1","1","0",186476.91,"1",FALSE,FALSE,FALSE,55,64236.4,0.344473747446802,59.4633003826531,"56-60","4Q"
742,"France","Male",32,6,160485.16,"1","1","0",29023.03,"0",FALSE,FALSE,FALSE,26,22926.4514285714,0.789939969347495,28.342802734375,"31-35","1Q"
850,"Germany","Male",42,6,84445.68,"3","0","1",60021.34,"1",FALSE,TRUE,TRUE,36,12063.6685714286,0.200989657535613,34.0257029478458,"41-45","2Q"
738,"Germany","Female",40,1,115409.18,"2","0","0",180456.8,"0",FALSE,FALSE,FALSE,39,57704.59,0.319769551493765,112.7855,"36-40","4Q"
619,"Spain","Male",46,8,62400.48,"1","1","1",132498.39,"1",FALSE,FALSE,FALSE,38,6933.38666666667,0.0523280823764475,62.6173865784499,"46-50","3Q"
628,"France","Female",50,4,143054.56,"1","0","1",109608.81,"1",FALSE,FALSE,FALSE,46,28610.912,0.26102748492571,43.843524,"46-50","3Q"
487,"France","Male",24,7,133628.09,"2","1","1",98570.01,"0",FALSE,FALSE,FALSE,17,16703.51125,0.169458349958573,171.128489583333,"<25","2Q"
513,"Spain","Female",41,9,107135.04,"2","1","1",160546.58,"0",FALSE,FALSE,FALSE,32,10713.504,0.0667314370695408,95.5065913146936,"41-45","4Q"
563,"Spain","Male",26,7,0,"2","0","0",6139.74,"0",FALSE,FALSE,FALSE,19,0,0,9.08245562130177,"26-30","1Q"
803,"France","Female",65,2,151659.52,"2","0","1",6930.17,"0",FALSE,FALSE,FALSE,63,50553.1733333333,7.29465126156116,1.64027692307692,"61-65","1Q"
607,"Spain","Female",32,7,0,"3","0","1",10674.62,"0",FALSE,TRUE,TRUE,25,0,0,10.42443359375,"31-35","1Q"
628,"Germany","Female",51,9,155903.82,"2","1","1",71159.84,"0",FALSE,FALSE,FALSE,42,15590.382,0.219089615715831,27.358646674356,"51-55","2Q"
521,"Spain","Female",49,4,82940.25,"2","0","0",62413.01,"1",FALSE,FALSE,FALSE,45,16588.05,0.265778721455671,25.9945897542691,"46-50","2Q"
669,"Germany","Female",50,4,112650.89,"1","0","0",166386.22,"1",FALSE,FALSE,FALSE,46,22530.178,0.135408917877935,66.554488,"46-50","4Q"
686,"France","Female",41,10,0,"1","1","0",133086.45,"0",FALSE,FALSE,FALSE,31,0,0,79.170999405116,"41-45","3Q"
700,"Germany","Male",35,4,95853.39,"2","1","0",192933.37,"0",FALSE,FALSE,FALSE,31,19170.678,0.0993642416550335,157.496628571429,"31-35","4Q"
663,"France","Female",42,1,82228.67,"2","1","0",71359.78,"0",FALSE,FALSE,FALSE,41,41114.335,0.576155573910121,40.4533900226757,"41-45","2Q"
671,"Spain","Female",31,4,0,"2","0","1",79270.02,"0",FALSE,FALSE,FALSE,27,0,0,82.4870135275754,"31-35","2Q"
651,"Germany","Female",35,1,163700.78,"3","1","1",29583.48,"1",FALSE,TRUE,TRUE,34,81850.39,2.76676002958408,24.1497795918367,"31-35","1Q"
728,"France","Male",34,4,106328.08,"1","1","0",88680.65,"0",FALSE,FALSE,FALSE,30,21265.616,0.239799956360266,76.7133650519031,"31-35","2Q"
574,"France","Female",34,7,152992.91,"1","1","1",134691.2,"0",FALSE,FALSE,FALSE,27,19124.11375,0.141984879116082,116.514878892734,"31-35","3Q"
464,"France","Male",38,3,116439.65,"1","1","0",75574.48,"0",FALSE,FALSE,FALSE,35,29109.9125,0.385181776970215,52.3368975069252,"36-40","2Q"
604,"Spain","Male",27,9,101352.78,"1","0","0",30252.3,"0",FALSE,FALSE,FALSE,18,10135.278,0.33502503941849,41.498353909465,"26-30","1Q"
836,"Spain","Female",37,10,0,"2","1","0",111324.41,"0",FALSE,FALSE,FALSE,27,0,0,81.3180496712929,"36-40","3Q"
511,"Germany","Female",75,9,105609.17,"1","0","1",105425.18,"0",FALSE,FALSE,FALSE,66,10560.917,0.100174521874186,18.7422542222222,"71-75","3Q"
518,"France","Female",45,8,0,"2","1","1",36193.07,"0",FALSE,FALSE,FALSE,37,0,0,17.8731209876543,"41-45","1Q"
756,"France","Male",67,4,0,"3","1","1",93081.87,"0",FALSE,TRUE,TRUE,63,0,0,20.7355468924037,"66-70","2Q"
489,"France","Female",47,8,103894.38,"2","1","1",107625.46,"0",FALSE,FALSE,FALSE,39,11543.82,0.107259193131439,48.7213490267089,"46-50","3Q"
622,"Spain","Male",27,9,139834.93,"1","1","1",152733.89,"0",FALSE,FALSE,FALSE,18,13983.493,0.0915546182972227,209.511508916324,"26-30","4Q"
652,"France","Female",36,6,112518.71,"2","0","1",110421.31,"0",FALSE,FALSE,FALSE,30,16074.1014285714,0.14557064599733,85.2016280864197,"36-40","3Q"
625,"France","Female",37,7,115895.42,"1","1","0",48486.25,"0",FALSE,FALSE,FALSE,30,14486.9275,0.298784242955477,35.4172753834916,"36-40","1Q"
521,"Spain","Female",39,3,146408.68,"1","0","0",72993.67,"0",FALSE,FALSE,FALSE,36,36602.17,0.501443070337469,47.9905785667324,"36-40","2Q"
546,"France","Male",34,4,165363.31,"2","1","1",25744.13,"1",FALSE,FALSE,FALSE,30,33072.662,1.28466807773267,22.270008650519,"31-35","1Q"
697,"France","Female",45,1,0,"2","1","0",46807.62,"1",FALSE,FALSE,FALSE,44,0,0,23.1148740740741,"41-45","1Q"
571,"Germany","Male",33,3,71843.15,"1","1","0",26772.04,"0",FALSE,FALSE,FALSE,30,17960.7875,0.670878554641335,24.5840587695133,"31-35","1Q"
748,"Spain","Male",35,5,105492.53,"1","1","1",150057.2,"0",FALSE,FALSE,FALSE,30,17582.0883333333,0.117169241684726,122.495673469388,"31-35","4Q"
591,"France","Male",35,7,183027.25,"1","1","1",56028.79,"0",FALSE,FALSE,FALSE,28,22878.40625,0.408333041816538,45.737787755102,"31-35","2Q"
814,"Germany","Male",29,1,131968.57,"2","1","1",147693.92,"0",FALSE,FALSE,FALSE,28,65984.285,0.446763719183566,175.617027348395,"26-30","3Q"
709,"France","Female",45,3,104118.5,"1","0","1",174032,"0",FALSE,FALSE,FALSE,42,26029.625,0.14956803921118,85.9417283950617,"41-45","4Q"
433,"Spain","Male",27,2,0,"2","1","1",153698.65,"0",FALSE,FALSE,FALSE,25,0,0,210.834910836763,"26-30","4Q"
781,"France","Male",20,0,125023.1,"2","1","1",108301.45,"0",FALSE,FALSE,FALSE,20,125023.1,1.15439913316027,270.753625,"<25","3Q"
656,"France","Female",30,4,74323.2,"1","1","1",22929.08,"0",FALSE,FALSE,FALSE,26,14864.64,0.64828767660979,25.4767555555556,"26-30","1Q"
683,"France","Male",38,7,109346.13,"2","1","0",102665.92,"0",FALSE,FALSE,FALSE,31,13668.26625,0.133133431717166,71.0982825484764,"36-40","3Q"
620,"France","Male",32,6,0,"2","1","0",56139.09,"0",FALSE,FALSE,FALSE,26,0,0,54.823330078125,"31-35","2Q"
637,"Germany","Female",39,3,109698.41,"1","1","1",88391.29,"1",FALSE,FALSE,FALSE,36,27424.6025,0.310263630047712,58.1139316239316,"36-40","2Q"
525,"Spain","Female",30,5,0,"2","0","1",149195.44,"0",FALSE,FALSE,FALSE,25,0,0,165.772711111111,"26-30","3Q"
793,"Germany","Female",34,5,127758.09,"1","1","0",143357.03,"0",FALSE,FALSE,FALSE,29,21293.015,0.148531362570779,124.011271626298,"31-35","3Q"
638,"Germany","Male",50,1,102645.48,"1","1","0",168359.98,"1",FALSE,FALSE,FALSE,49,51322.74,0.304839309199253,67.343992,"46-50","4Q"
520,"France","Male",31,4,93249.4,"1","1","0",77335.75,"0",FALSE,FALSE,FALSE,27,18649.88,0.24115470529477,80.4742455775234,"31-35","2Q"
641,"France","Male",35,5,0,"2","1","0",93148.93,"0",FALSE,FALSE,FALSE,30,0,0,76.0399428571428,"31-35","2Q"
840,"Germany","Female",51,1,87779.83,"1","0","1",36687.11,"1",FALSE,FALSE,FALSE,50,43889.915,1.19633067308927,14.1050019223376,"51-55","1Q"
504,"Spain","Male",40,5,0,"2","0","0",146703.36,"0",FALSE,FALSE,FALSE,35,0,0,91.6896,"36-40","3Q"
686,"France","Male",38,0,138131.34,"1","0","1",115927.85,"0",FALSE,FALSE,FALSE,38,138131.34,1.19152852399143,80.282444598338,"36-40","3Q"
533,"Germany","Male",38,4,70362.52,"2","1","1",104189.46,"0",FALSE,FALSE,FALSE,34,14072.504,0.135066483692304,72.1533656509695,"36-40","3Q"
577,"France","Female",32,1,0,"2","1","0",9902.39,"0",FALSE,FALSE,FALSE,31,0,0,9.670302734375,"31-35","1Q"
445,"Germany","Female",48,7,168286.58,"1","1","0",16645.77,"1",FALSE,FALSE,FALSE,41,21035.8225,1.26373381946284,7.2247265625,"46-50","1Q"
720,"France","Male",44,3,86102.27,"1","1","0",180134.88,"1",FALSE,FALSE,FALSE,41,21525.5675,0.119496943068438,93.0448760330578,"41-45","4Q"
643,"Germany","Male",25,4,115142.9,"1","1","1",148098.95,"0",FALSE,FALSE,FALSE,21,23028.58,0.155494552797302,236.95832,"<25","3Q"
652,"Germany","Female",47,0,126597.89,"2","1","1",38798.79,"1",FALSE,FALSE,FALSE,47,126597.89,3.26293397294091,17.5639610683567,"46-50","1Q"
663,"France","Female",33,2,0,"2","1","0",153295,"0",FALSE,FALSE,FALSE,31,0,0,140.766758494031,"31-35","4Q"
525,"Germany","Female",30,0,157989.21,"2","1","1",100687.67,"0",FALSE,FALSE,FALSE,30,157989.21,1.56910185725819,111.875188888889,"26-30","3Q"
662,"Spain","Female",54,1,187997.15,"1","0","0",111442.71,"1",FALSE,FALSE,FALSE,53,93998.575,0.843469931770324,38.2176646090535,"51-55","3Q"
724,"Germany","Male",54,8,172192.49,"1","1","1",136902.01,"0",FALSE,FALSE,FALSE,46,19132.4988888889,0.139753235828231,46.9485631001372,"51-55","3Q"
581,"Germany","Male",38,1,133105.47,"1","1","0",105732.9,"1",FALSE,FALSE,FALSE,37,66552.735,0.629442065809223,73.2222299168975,"36-40","3Q"
